L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
11,1,0,1,2,0
11,1,1,2,4,0
11,1,2,4,8,0
11,1,3,8,16,1
11,1,4,16,32,9
11,1,5,32,64,21
11,1,6,64,128,52
11,1,7,128,256,117
11,1,8,256,512,243
11,1,9,512,1024,503
11,1,10,1024,2048,1017
11,1,11,2048,4096,2042
11,1,12,4096,8192,4093
11,1,13,8192,16384,8190
11,1,14,16384,27720,11336
11,2,0,1,2,0
11,2,1,2,4,0
11,2,2,4,8,0
11,2,3,8,16,0
11,2,4,16,32,0
11,2,5,32,64,0
11,2,6,64,128,0
11,2,7,128,256,1
11,2,8,256,512,19
11,2,9,512,1024,162
11,2,10,1024,2048,635
11,2,11,2048,4096,1630
11,2,12,4096,8192,3811
11,2,13,8192,16384,8004
11,2,14,16384,27720,11328
11,3,0,1,2,0
11,3,1,2,4,0
11,3,2,4,8,0
11,3,3,8,16,0
11,3,4,16,32,0
11,3,5,32,64,0
11,3,6,64,128,0
11,3,7,128,256,0
11,3,8,256,512,0
11,3,9,512,1024,0
11,3,10,1024,2048,0
11,3,11,2048,4096,9
11,3,12,4096,8192,699
11,3,13,8192,16384,4646
11,3,14,16384,27720,10626
11,4,0,1,2,0
11,4,1,2,4,0
11,4,2,4,8,0
11,4,3,8,16,0
11,4,4,16,32,0
11,4,5,32,64,0
11,4,6,64,128,0
11,4,7,128,256,0
11,4,8,256,512,0
11,4,9,512,1024,0
11,4,10,1024,2048,0
11,4,11,2048,4096,0
11,4,12,4096,8192,0
11,4,13,8192,16384,22
11,4,14,16384,27720,4155
11,5,0,1,2,0
11,5,1,2,4,0
11,5,2,4,8,0
11,5,3,8,16,0
11,5,4,16,32,0
11,5,5,32,64,0
11,5,6,64,128,0
11,5,7,128,256,0
11,5,8,256,512,0
11,5,9,512,1024,0
11,5,10,1024,2048,0
11,5,11,2048,4096,0
11,5,12,4096,8192,0
11,5,13,8192,16384,0
11,5,14,16384,27720,22
11,6,0,1,2,0
11,6,1,2,4,0
11,6,2,4,8,0
11,6,3,8,16,0
11,6,4,16,32,0
11,6,5,32,64,0
11,6,6,64,128,0
11,6,7,128,256,0
11,6,8,256,512,0
11,6,9,512,1024,0
11,6,10,1024,2048,0
11,6,11,2048,4096,0
11,6,12,4096,8192,0
11,6,13,8192,16384,0
11,6,14,16384,27720,0
