L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
12,1,0,1,2,0
12,1,1,2,4,0
12,1,2,4,8,0
12,1,3,8,16,1
12,1,4,16,32,9
12,1,5,32,64,21
12,1,6,64,128,52
12,1,7,128,256,117
12,1,8,256,512,243
12,1,9,512,1024,503
12,1,10,1024,2048,1017
12,1,11,2048,4096,2042
12,1,12,4096,8192,4093
12,1,13,8192,16384,8190
12,1,14,16384,27720,11336
12,2,0,1,2,0
12,2,1,2,4,0
12,2,2,4,8,0
12,2,3,8,16,0
12,2,4,16,32,0
12,2,5,32,64,0
12,2,6,64,128,0
12,2,7,128,256,1
12,2,8,256,512,19
12,2,9,512,1024,162
12,2,10,1024,2048,635
12,2,11,2048,4096,1630
12,2,12,4096,8192,3811
12,2,13,8192,16384,8004
12,2,14,16384,27720,11328
12,3,0,1,2,0
12,3,1,2,4,0
12,3,2,4,8,0
12,3,3,8,16,0
12,3,4,16,32,0
12,3,5,32,64,0
12,3,6,64,128,0
12,3,7,128,256,0
12,3,8,256,512,0
12,3,9,512,1024,0
12,3,10,1024,2048,0
12,3,11,2048,4096,9
12,3,12,4096,8192,699
12,3,13,8192,16384,4646
12,3,14,16384,27720,10626
12,4,0,1,2,0
12,4,1,2,4,0
12,4,2,4,8,0
12,4,3,8,16,0
12,4,4,16,32,0
12,4,5,32,64,0
12,4,6,64,128,0
12,4,7,128,256,0
12,4,8,256,512,0
12,4,9,512,1024,0
12,4,10,1024,2048,0
12,4,11,2048,4096,0
12,4,12,4096,8192,0
12,4,13,8192,16384,22
12,4,14,16384,27720,4155
12,5,0,1,2,0
12,5,1,2,4,0
12,5,2,4,8,0
12,5,3,8,16,0
12,5,4,16,32,0
12,5,5,32,64,0
12,5,6,64,128,0
12,5,7,128,256,0
12,5,8,256,512,0
12,5,9,512,1024,0
12,5,10,1024,2048,0
12,5,11,2048,4096,0
12,5,12,4096,8192,0
12,5,13,8192,16384,0
12,5,14,16384,27720,22
12,6,0,1,2,0
12,6,1,2,4,0
12,6,2,4,8,0
12,6,3,8,16,0
12,6,4,16,32,0
12,6,5,32,64,0
12,6,6,64,128,0
12,6,7,128,256,0
12,6,8,256,512,0
12,6,9,512,1024,0
12,6,10,1024,2048,0
12,6,11,2048,4096,0
12,6,12,4096,8192,0
12,6,13,8192,16384,0
12,6,14,16384,27720,0
