L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
20,1,0,1,2,0
20,1,1,2,4,0
20,1,2,4,8,0
20,1,3,8,16,0
20,1,4,16,32,5
20,1,5,32,64,14
20,1,6,64,128,38
20,1,7,128,256,92
20,1,8,256,512,214
20,1,9,512,1024,458
20,1,10,1024,2048,960
20,1,11,2048,4096,1978
20,1,12,4096,8192,4023
20,1,13,8192,16384,8112
20,1,14,16384,32768,16305
20,1,15,32768,65536,32696
20,1,16,65536,131072,65468
20,1,17,131072,262144,131010
20,1,18,262144,524288,262093
20,1,19,524288,1048576,524247
20,1,20,1048576,2097152,1048542
20,1,21,2097152,4194304,2097128
20,1,22,4194304,8388608,4194288
20,1,23,8388608,16777216,8388597
20,1,24,16777216,33554432,16777209
20,1,25,33554432,67108864,33554429
20,1,26,67108864,134217728,67108862
20,1,27,134217728,232792560,98574832
20,2,0,1,2,0
20,2,1,2,4,0
20,2,2,4,8,0
20,2,3,8,16,0
20,2,4,16,32,0
20,2,5,32,64,0
20,2,6,64,128,0
20,2,7,128,256,0
20,2,8,256,512,0
20,2,9,512,1024,0
20,2,10,1024,2048,0
20,2,11,2048,4096,2
20,2,12,4096,8192,123
20,2,13,8192,16384,863
20,2,14,16384,32768,4414
20,2,15,32768,65536,15973
20,2,16,65536,131072,43333
20,2,17,131072,262144,104740
20,2,18,262144,524288,235152
20,2,19,524288,1048576,498412
20,2,20,1048576,2097152,1024254
20,2,21,2097152,4194304,2077916
20,2,22,4194304,8388608,4180414
20,2,23,8388608,16777216,8378631
20,2,24,16777216,33554432,16770617
20,2,25,33554432,67108864,33551420
20,2,26,67108864,134217728,67106943
20,2,27,134217728,232792560,98574821
20,3,0,1,2,0
20,3,1,2,4,0
20,3,2,4,8,0
20,3,3,8,16,0
20,3,4,16,32,0
20,3,5,32,64,0
20,3,6,64,128,0
20,3,7,128,256,0
20,3,8,256,512,0
20,3,9,512,1024,0
20,3,10,1024,2048,0
20,3,11,2048,4096,0
20,3,12,4096,8192,0
20,3,13,8192,16384,0
20,3,14,16384,32768,0
20,3,15,32768,65536,0
20,3,16,65536,131072,0
20,3,17,131072,262144,0
20,3,18,262144,524288,6
20,3,19,524288,1048576,2051
20,3,20,1048576,2097152,64139
20,3,21,2097152,4194304,571488
20,3,22,4194304,8388608,2413363
20,3,23,8388608,16777216,6660130
20,3,24,16777216,33554432,15417406
20,3,25,33554432,67108864,32807939
20,3,26,67108864,134217728,66659940
20,3,27,134217728,232792560,98564444
20,4,0,1,2,0
20,4,1,2,4,0
20,4,2,4,8,0
20,4,3,8,16,0
20,4,4,16,32,0
20,4,5,32,64,0
20,4,6,64,128,0
20,4,7,128,256,0
20,4,8,256,512,0
20,4,9,512,1024,0
20,4,10,1024,2048,0
20,4,11,2048,4096,0
20,4,12,4096,8192,0
20,4,13,8192,16384,0
20,4,14,16384,32768,0
20,4,15,32768,65536,0
20,4,16,65536,131072,0
20,4,17,131072,262144,0
20,4,18,262144,524288,0
20,4,19,524288,1048576,0
20,4,20,1048576,2097152,0
20,4,21,2097152,4194304,0
20,4,22,4194304,8388608,0
20,4,23,8388608,16777216,173
20,4,24,16777216,33554432,581739
20,4,25,33554432,67108864,11288957
20,4,26,67108864,134217728,48805866
20,4,27,134217728,232792560,96333702
20,5,0,1,2,0
20,5,1,2,4,0
20,5,2,4,8,0
20,5,3,8,16,0
20,5,4,16,32,0
20,5,5,32,64,0
20,5,6,64,128,0
20,5,7,128,256,0
20,5,8,256,512,0
20,5,9,512,1024,0
20,5,10,1024,2048,0
20,5,11,2048,4096,0
20,5,12,4096,8192,0
20,5,13,8192,16384,0
20,5,14,16384,32768,0
20,5,15,32768,65536,0
20,5,16,65536,131072,0
20,5,17,131072,262144,0
20,5,18,262144,524288,0
20,5,19,524288,1048576,0
20,5,20,1048576,2097152,0
20,5,21,2097152,4194304,0
20,5,22,4194304,8388608,0
20,5,23,8388608,16777216,0
20,5,24,16777216,33554432,0
20,5,25,33554432,67108864,0
20,5,26,67108864,134217728,1227423
20,5,27,134217728,232792560,50021405
20,6,0,1,2,0
20,6,1,2,4,0
20,6,2,4,8,0
20,6,3,8,16,0
20,6,4,16,32,0
20,6,5,32,64,0
20,6,6,64,128,0
20,6,7,128,256,0
20,6,8,256,512,0
20,6,9,512,1024,0
20,6,10,1024,2048,0
20,6,11,2048,4096,0
20,6,12,4096,8192,0
20,6,13,8192,16384,0
20,6,14,16384,32768,0
20,6,15,32768,65536,0
20,6,16,65536,131072,0
20,6,17,131072,262144,0
20,6,18,262144,524288,0
20,6,19,524288,1048576,0
20,6,20,1048576,2097152,0
20,6,21,2097152,4194304,0
20,6,22,4194304,8388608,0
20,6,23,8388608,16777216,0
20,6,24,16777216,33554432,0
20,6,25,33554432,67108864,0
20,6,26,67108864,134217728,0
20,6,27,134217728,232792560,1226590
20,7,0,1,2,0
20,7,1,2,4,0
20,7,2,4,8,0
20,7,3,8,16,0
20,7,4,16,32,0
20,7,5,32,64,0
20,7,6,64,128,0
20,7,7,128,256,0
20,7,8,256,512,0
20,7,9,512,1024,0
20,7,10,1024,2048,0
20,7,11,2048,4096,0
20,7,12,4096,8192,0
20,7,13,8192,16384,0
20,7,14,16384,32768,0
20,7,15,32768,65536,0
20,7,16,65536,131072,0
20,7,17,131072,262144,0
20,7,18,262144,524288,0
20,7,19,524288,1048576,0
20,7,20,1048576,2097152,0
20,7,21,2097152,4194304,0
20,7,22,4194304,8388608,0
20,7,23,8388608,16777216,0
20,7,24,16777216,33554432,0
20,7,25,33554432,67108864,0
20,7,26,67108864,134217728,0
20,7,27,134217728,232792560,0
