L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
14,1,0,1,2,0
14,1,1,2,4,0
14,1,2,4,8,0
14,1,3,8,16,0
14,1,4,16,32,8
14,1,5,32,64,19
14,1,6,64,128,47
14,1,7,128,256,111
14,1,8,256,512,234
14,1,9,512,1024,491
14,1,10,1024,2048,1006
14,1,11,2048,4096,2030
14,1,12,4096,8192,4082
14,1,13,8192,16384,8181
14,1,14,16384,32768,16376
14,1,15,32768,65536,32763
14,1,16,65536,131072,65533
14,1,17,131072,262144,131071
14,1,18,262144,360360,98216
14,2,0,1,2,0
14,2,1,2,4,0
14,2,2,4,8,0
14,2,3,8,16,0
14,2,4,16,32,0
14,2,5,32,64,0
14,2,6,64,128,0
14,2,7,128,256,0
14,2,8,256,512,0
14,2,9,512,1024,17
14,2,10,1024,2048,196
14,2,11,2048,4096,891
14,2,12,4096,8192,2724
14,2,13,8192,16384,6824
14,2,14,16384,32768,15199
14,2,15,32768,65536,31761
14,2,16,65536,131072,64974
14,2,17,131072,262144,130864
14,2,18,262144,360360,98214
14,3,0,1,2,0
14,3,1,2,4,0
14,3,2,4,8,0
14,3,3,8,16,0
14,3,4,16,32,0
14,3,5,32,64,0
14,3,6,64,128,0
14,3,7,128,256,0
14,3,8,256,512,0
14,3,9,512,1024,0
14,3,10,1024,2048,0
14,3,11,2048,4096,0
14,3,12,4096,8192,0
14,3,13,8192,16384,16
14,3,14,16384,32768,1123
14,3,15,32768,65536,9388
14,3,16,65536,131072,44317
14,3,17,131072,262144,119976
14,3,18,262144,360360,97826
14,4,0,1,2,0
14,4,1,2,4,0
14,4,2,4,8,0
14,4,3,8,16,0
14,4,4,16,32,0
14,4,5,32,64,0
14,4,6,64,128,0
14,4,7,128,256,0
14,4,8,256,512,0
14,4,9,512,1024,0
14,4,10,1024,2048,0
14,4,11,2048,4096,0
14,4,12,4096,8192,0
14,4,13,8192,16384,0
14,4,14,16384,32768,0
14,4,15,32768,65536,0
14,4,16,65536,131072,217
14,4,17,131072,262144,27179
14,4,18,262144,360360,81128
14,5,0,1,2,0
14,5,1,2,4,0
14,5,2,4,8,0
14,5,3,8,16,0
14,5,4,16,32,0
14,5,5,32,64,0
14,5,6,64,128,0
14,5,7,128,256,0
14,5,8,256,512,0
14,5,9,512,1024,0
14,5,10,1024,2048,0
14,5,11,2048,4096,0
14,5,12,4096,8192,0
14,5,13,8192,16384,0
14,5,14,16384,32768,0
14,5,15,32768,65536,0
14,5,16,65536,131072,0
14,5,17,131072,262144,0
14,5,18,262144,360360,7553
14,6,0,1,2,0
14,6,1,2,4,0
14,6,2,4,8,0
14,6,3,8,16,0
14,6,4,16,32,0
14,6,5,32,64,0
14,6,6,64,128,0
14,6,7,128,256,0
14,6,8,256,512,0
14,6,9,512,1024,0
14,6,10,1024,2048,0
14,6,11,2048,4096,0
14,6,12,4096,8192,0
14,6,13,8192,16384,0
14,6,14,16384,32768,0
14,6,15,32768,65536,0
14,6,16,65536,131072,0
14,6,17,131072,262144,0
14,6,18,262144,360360,0
