L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
25,6,5,32,64,0
25,6,6,64,128,0
25,6,7,128,256,0
25,6,8,256,512,0
25,6,9,512,1024,0
25,6,10,1024,2048,0
25,6,11,2048,4096,0
25,6,12,4096,8192,0
25,6,13,8192,16384,0
25,6,14,16384,32768,0
25,6,15,32768,65536,0
25,6,16,65536,131072,0
25,6,17,131072,262144,0
25,6,18,262144,524288,0
25,6,19,524288,1048576,0
25,6,20,1048576,2097152,0
25,6,21,2097152,4194304,0
25,6,22,4194304,8388608,0
25,6,23,8388608,16777216,0
25,6,24,16777216,33554432,0
25,6,25,33554432,67108864,0
25,6,26,67108864,134217728,0
25,6,27,134217728,268435456,0
25,6,28,268435456,536870912,0
25,6,29,536870912,1073741824,0
25,6,30,1073741824,2147483648,0
25,6,31,2147483648,4294967296,0
25,6,32,4294967296,8589934592,0
25,6,33,8589934592,17179869184,1158
25,6,34,17179869184,26771144400,1439035185
25,7,0,1,2,0
25,7,1,2,4,0
25,7,2,4,8,0
25,7,3,8,16,0
25,7,4,16,32,0
25,7,5,32,64,0
25,7,6,64,128,0
25,7,7,128,256,0
25,7,8,256,512,0
25,7,9,512,1024,0
25,7,10,1024,2048,0
25,7,11,2048,4096,0
25,7,12,4096,8192,0
25,7,13,8192,16384,0
25,7,14,16384,32768,0
25,7,15,32768,65536,0
25,7,16,65536,131072,0
25,7,17,131072,262144,0
25,7,18,262144,524288,0
25,7,19,524288,1048576,0
25,7,20,1048576,2097152,0
25,7,21,2097152,4194304,0
25,7,22,4194304,8388608,0
25,7,23,8388608,16777216,0
25,7,24,16777216,33554432,0
25,7,25,33554432,67108864,0
25,7,26,67108864,134217728,0
25,7,27,134217728,268435456,0
25,7,28,268435456,536870912,0
25,7,29,536870912,1073741824,0
25,7,30,1073741824,2147483648,0
25,7,31,2147483648,4294967296,0
25,7,32,4294967296,8589934592,0
25,7,33,8589934592,17179869184,0
25,7,34,17179869184,26771144400,1158
25,8,0,1,2,0
25,8,1,2,4,0
25,8,2,4,8,0
25,8,3,8,16,0
25,8,4,16,32,0
25,8,5,32,64,0
25,8,6,64,128,0
25,8,7,128,256,0
25,8,8,256,512,0
25,8,9,512,1024,0
25,8,10,1024,2048,0
25,8,11,2048,4096,0
25,8,12,4096,8192,0
25,8,13,8192,16384,0
25,8,14,16384,32768,0
25,8,15,32768,65536,0
25,8,16,65536,131072,0
25,8,17,131072,262144,0
25,8,18,262144,524288,0
25,8,19,524288,1048576,0
25,8,20,1048576,2097152,0
25,8,21,2097152,4194304,0
25,8,22,4194304,8388608,0
25,8,23,8388608,16777216,0
25,8,24,16777216,33554432,0
25,8,25,33554432,67108864,0
25,8,26,67108864,134217728,0
25,8,27,134217728,268435456,0
25,8,28,268435456,536870912,0
25,8,29,536870912,1073741824,0
25,8,30,1073741824,2147483648,0
25,8,31,2147483648,4294967296,0
25,8,32,4294967296,8589934592,0
25,8,33,8589934592,17179869184,0
25,8,34,17179869184,26771144400,0
