L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
10,1,0,1,2,0
10,1,1,2,4,0
10,1,2,4,8,0
10,1,3,8,16,2
10,1,4,16,32,10
10,1,5,32,64,24
10,1,6,64,128,57
10,1,7,128,256,123
10,1,8,256,512,251
10,1,9,512,1024,510
10,1,10,1024,2048,1023
10,1,11,2048,2520,472
10,2,0,1,2,0
10,2,1,2,4,0
10,2,2,4,8,0
10,2,3,8,16,0
10,2,4,16,32,0
10,2,5,32,64,0
10,2,6,64,128,0
10,2,7,128,256,34
10,2,8,256,512,118
10,2,9,512,1024,401
10,2,10,1024,2048,972
10,2,11,2048,2520,471
10,3,0,1,2,0
10,3,1,2,4,0
10,3,2,4,8,0
10,3,3,8,16,0
10,3,4,16,32,0
10,3,5,32,64,0
10,3,6,64,128,0
10,3,7,128,256,0
10,3,8,256,512,0
10,3,9,512,1024,11
10,3,10,1024,2048,442
10,3,11,2048,2520,424
10,4,0,1,2,0
10,4,1,2,4,0
10,4,2,4,8,0
10,4,3,8,16,0
10,4,4,16,32,0
10,4,5,32,64,0
10,4,6,64,128,0
10,4,7,128,256,0
10,4,8,256,512,0
10,4,9,512,1024,0
10,4,10,1024,2048,2
10,4,11,2048,2520,92
10,5,0,1,2,0
10,5,1,2,4,0
10,5,2,4,8,0
10,5,3,8,16,0
10,5,4,16,32,0
10,5,5,32,64,0
10,5,6,64,128,0
10,5,7,128,256,0
10,5,8,256,512,0
10,5,9,512,1024,0
10,5,10,1024,2048,0
10,5,11,2048,2520,0
