L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
15,1,0,1,2,0
15,1,1,2,4,0
15,1,2,4,8,0
15,1,3,8,16,0
15,1,4,16,32,8
15,1,5,32,64,19
15,1,6,64,128,47
15,1,7,128,256,111
15,1,8,256,512,234
15,1,9,512,1024,491
15,1,10,1024,2048,1006
15,1,11,2048,4096,2030
15,1,12,4096,8192,4082
15,1,13,8192,16384,8181
15,1,14,16384,32768,16376
15,1,15,32768,65536,32763
15,1,16,65536,131072,65533
15,1,17,131072,262144,131071
15,1,18,262144,360360,98216
15,2,0,1,2,0
15,2,1,2,4,0
15,2,2,4,8,0
15,2,3,8,16,0
15,2,4,16,32,0
15,2,5,32,64,0
15,2,6,64,128,0
15,2,7,128,256,0
15,2,8,256,512,0
15,2,9,512,1024,17
15,2,10,1024,2048,196
15,2,11,2048,4096,891
15,2,12,4096,8192,2724
15,2,13,8192,16384,6824
15,2,14,16384,32768,15199
15,2,15,32768,65536,31761
15,2,16,65536,131072,64974
15,2,17,131072,262144,130864
15,2,18,262144,360360,98214
15,3,0,1,2,0
15,3,1,2,4,0
15,3,2,4,8,0
15,3,3,8,16,0
15,3,4,16,32,0
15,3,5,32,64,0
15,3,6,64,128,0
15,3,7,128,256,0
15,3,8,256,512,0
15,3,9,512,1024,0
15,3,10,1024,2048,0
15,3,11,2048,4096,0
15,3,12,4096,8192,0
15,3,13,8192,16384,16
15,3,14,16384,32768,1123
15,3,15,32768,65536,9388
15,3,16,65536,131072,44317
15,3,17,131072,262144,119976
15,3,18,262144,360360,97826
15,4,0,1,2,0
15,4,1,2,4,0
15,4,2,4,8,0
15,4,3,8,16,0
15,4,4,16,32,0
15,4,5,32,64,0
15,4,6,64,128,0
15,4,7,128,256,0
15,4,8,256,512,0
15,4,9,512,1024,0
15,4,10,1024,2048,0
15,4,11,2048,4096,0
15,4,12,4096,8192,0
15,4,13,8192,16384,0
15,4,14,16384,32768,0
15,4,15,32768,65536,0
15,4,16,65536,131072,217
15,4,17,131072,262144,27179
15,4,18,262144,360360,81128
15,5,0,1,2,0
15,5,1,2,4,0
15,5,2,4,8,0
15,5,3,8,16,0
15,5,4,16,32,0
15,5,5,32,64,0
15,5,6,64,128,0
15,5,7,128,256,0
15,5,8,256,512,0
15,5,9,512,1024,0
15,5,10,1024,2048,0
15,5,11,2048,4096,0
15,5,12,4096,8192,0
15,5,13,8192,16384,0
15,5,14,16384,32768,0
15,5,15,32768,65536,0
15,5,16,65536,131072,0
15,5,17,131072,262144,0
15,5,18,262144,360360,7553
15,6,0,1,2,0
15,6,1,2,4,0
15,6,2,4,8,0
15,6,3,8,16,0
15,6,4,16,32,0
15,6,5,32,64,0
15,6,6,64,128,0
15,6,7,128,256,0
15,6,8,256,512,0
15,6,9,512,1024,0
15,6,10,1024,2048,0
15,6,11,2048,4096,0
15,6,12,4096,8192,0
15,6,13,8192,16384,0
15,6,14,16384,32768,0
15,6,15,32768,65536,0
15,6,16,65536,131072,0
15,6,17,131072,262144,0
15,6,18,262144,360360,0
