L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
8,1,0,1,2,0
8,1,1,2,4,0
8,1,2,4,8,0
8,1,3,8,16,3
8,1,4,16,32,11
8,1,5,32,64,27
8,1,6,64,128,60
8,1,7,128,256,125
8,1,8,256,512,254
8,1,9,512,840,328
8,2,0,1,2,0
8,2,1,2,4,0
8,2,2,4,8,0
8,2,3,8,16,0
8,2,4,16,32,0
8,2,5,32,64,1
8,2,6,64,128,8
8,2,7,128,256,58
8,2,8,256,512,198
8,2,9,512,840,322
8,3,0,1,2,0
8,3,1,2,4,0
8,3,2,4,8,0
8,3,3,8,16,0
8,3,4,16,32,0
8,3,5,32,64,0
8,3,6,64,128,0
8,3,7,128,256,0
8,3,8,256,512,13
8,3,9,512,840,194
8,4,0,1,2,0
8,4,1,2,4,0
8,4,2,4,8,0
8,4,3,8,16,0
8,4,4,16,32,0
8,4,5,32,64,0
8,4,6,64,128,0
8,4,7,128,256,0
8,4,8,256,512,0
8,4,9,512,840,9
8,5,0,1,2,0
8,5,1,2,4,0
8,5,2,4,8,0
8,5,3,8,16,0
8,5,4,16,32,0
8,5,5,32,64,0
8,5,6,64,128,0
8,5,7,128,256,0
8,5,8,256,512,0
8,5,9,512,840,0
