L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
21,1,0,1,2,0
21,1,1,2,4,0
21,1,2,4,8,0
21,1,3,8,16,0
21,1,4,16,32,5
21,1,5,32,64,14
21,1,6,64,128,38
21,1,7,128,256,92
21,1,8,256,512,214
21,1,9,512,1024,458
21,1,10,1024,2048,960
21,1,11,2048,4096,1978
21,1,12,4096,8192,4023
21,1,13,8192,16384,8112
21,1,14,16384,32768,16305
21,1,15,32768,65536,32696
21,1,16,65536,131072,65468
21,1,17,131072,262144,131010
21,1,18,262144,524288,262093
21,1,19,524288,1048576,524247
21,1,20,1048576,2097152,1048542
21,1,21,2097152,4194304,2097128
21,1,22,4194304,8388608,4194288
21,1,23,8388608,16777216,8388597
21,1,24,16777216,33554432,16777209
21,1,25,33554432,67108864,33554429
21,1,26,67108864,134217728,67108862
21,1,27,134217728,232792560,98574832
21,2,0,1,2,0
21,2,1,2,4,0
21,2,2,4,8,0
21,2,3,8,16,0
21,2,4,16,32,0
21,2,5,32,64,0
21,2,6,64,128,0
21,2,7,128,256,0
21,2,8,256,512,0
21,2,9,512,1024,0
21,2,10,1024,2048,0
21,2,11,2048,4096,2
21,2,12,4096,8192,123
21,2,13,8192,16384,863
21,2,14,16384,32768,4414
21,2,15,32768,65536,15973
21,2,16,65536,131072,43333
21,2,17,131072,262144,104740
21,2,18,262144,524288,235152
21,2,19,524288,1048576,498412
21,2,20,1048576,2097152,1024254
21,2,21,2097152,4194304,2077916
21,2,22,4194304,8388608,4180414
21,2,23,8388608,16777216,8378631
21,2,24,16777216,33554432,16770617
21,2,25,33554432,67108864,33551420
21,2,26,67108864,134217728,67106943
21,2,27,134217728,232792560,98574821
21,3,0,1,2,0
21,3,1,2,4,0
21,3,2,4,8,0
21,3,3,8,16,0
21,3,4,16,32,0
21,3,5,32,64,0
21,3,6,64,128,0
21,3,7,128,256,0
21,3,8,256,512,0
21,3,9,512,1024,0
21,3,10,1024,2048,0
21,3,11,2048,4096,0
21,3,12,4096,8192,0
21,3,13,8192,16384,0
21,3,14,16384,32768,0
21,3,15,32768,65536,0
21,3,16,65536,131072,0
21,3,17,131072,262144,0
21,3,18,262144,524288,6
21,3,19,524288,1048576,2051
21,3,20,1048576,2097152,64139
21,3,21,2097152,4194304,571488
21,3,22,4194304,8388608,2413363
21,3,23,8388608,16777216,6660130
21,3,24,16777216,33554432,15417406
21,3,25,33554432,67108864,32807939
21,3,26,67108864,134217728,66659940
21,3,27,134217728,232792560,98564444
21,4,0,1,2,0
21,4,1,2,4,0
21,4,2,4,8,0
21,4,3,8,16,0
21,4,4,16,32,0
21,4,5,32,64,0
21,4,6,64,128,0
21,4,7,128,256,0
21,4,8,256,512,0
21,4,9,512,1024,0
21,4,10,1024,2048,0
21,4,11,2048,4096,0
21,4,12,4096,8192,0
21,4,13,8192,16384,0
21,4,14,16384,32768,0
21,4,15,32768,65536,0
21,4,16,65536,131072,0
21,4,17,131072,262144,0
21,4,18,262144,524288,0
21,4,19,524288,1048576,0
21,4,20,1048576,2097152,0
21,4,21,2097152,4194304,0
21,4,22,4194304,8388608,0
21,4,23,8388608,16777216,173
21,4,24,16777216,33554432,581739
21,4,25,33554432,67108864,11288957
21,4,26,67108864,134217728,48805866
21,4,27,134217728,232792560,96333702
21,5,0,1,2,0
21,5,1,2,4,0
21,5,2,4,8,0
21,5,3,8,16,0
21,5,4,16,32,0
21,5,5,32,64,0
21,5,6,64,128,0
21,5,7,128,256,0
21,5,8,256,512,0
21,5,9,512,1024,0
21,5,10,1024,2048,0
21,5,11,2048,4096,0
21,5,12,4096,8192,0
21,5,13,8192,16384,0
21,5,14,16384,32768,0
21,5,15,32768,65536,0
21,5,16,65536,131072,0
21,5,17,131072,262144,0
21,5,18,262144,524288,0
21,5,19,524288,1048576,0
21,5,20,1048576,2097152,0
21,5,21,2097152,4194304,0
21,5,22,4194304,8388608,0
21,5,23,8388608,16777216,0
21,5,24,16777216,33554432,0
21,5,25,33554432,67108864,0
21,5,26,67108864,134217728,1227423
21,5,27,134217728,232792560,50021405
21,6,0,1,2,0
21,6,1,2,4,0
21,6,2,4,8,0
21,6,3,8,16,0
21,6,4,16,32,0
21,6,5,32,64,0
21,6,6,64,128,0
21,6,7,128,256,0
21,6,8,256,512,0
21,6,9,512,1024,0
21,6,10,1024,2048,0
21,6,11,2048,4096,0
21,6,12,4096,8192,0
21,6,13,8192,16384,0
21,6,14,16384,32768,0
21,6,15,32768,65536,0
21,6,16,65536,131072,0
21,6,17,131072,262144,0
21,6,18,262144,524288,0
21,6,19,524288,1048576,0
21,6,20,1048576,2097152,0
21,6,21,2097152,4194304,0
21,6,22,4194304,8388608,0
21,6,23,8388608,16777216,0
21,6,24,16777216,33554432,0
21,6,25,33554432,67108864,0
21,6,26,67108864,134217728,0
21,6,27,134217728,232792560,1226590
21,7,0,1,2,0
21,7,1,2,4,0
21,7,2,4,8,0
21,7,3,8,16,0
21,7,4,16,32,0
21,7,5,32,64,0
21,7,6,64,128,0
21,7,7,128,256,0
21,7,8,256,512,0
21,7,9,512,1024,0
21,7,10,1024,2048,0
21,7,11,2048,4096,0
21,7,12,4096,8192,0
21,7,13,8192,16384,0
21,7,14,16384,32768,0
21,7,15,32768,65536,0
21,7,16,65536,131072,0
21,7,17,131072,262144,0
21,7,18,262144,524288,0
21,7,19,524288,1048576,0
21,7,20,1048576,2097152,0
21,7,21,2097152,4194304,0
21,7,22,4194304,8388608,0
21,7,23,8388608,16777216,0
21,7,24,16777216,33554432,0
21,7,25,33554432,67108864,0
21,7,26,67108864,134217728,0
21,7,27,134217728,232792560,0
