L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
19,1,0,1,2,0
19,1,1,2,4,0
19,1,2,4,8,0
19,1,3,8,16,0
19,1,4,16,32,5
19,1,5,32,64,14
19,1,6,64,128,38
19,1,7,128,256,92
19,1,8,256,512,214
19,1,9,512,1024,458
19,1,10,1024,2048,960
19,1,11,2048,4096,1978
19,1,12,4096,8192,4023
19,1,13,8192,16384,8112
19,1,14,16384,32768,16305
19,1,15,32768,65536,32696
19,1,16,65536,131072,65468
19,1,17,131072,262144,131010
19,1,18,262144,524288,262093
19,1,19,524288,1048576,524247
19,1,20,1048576,2097152,1048542
19,1,21,2097152,4194304,2097128
19,1,22,4194304,8388608,4194288
19,1,23,8388608,16777216,8388597
19,1,24,16777216,33554432,16777209
19,1,25,33554432,67108864,33554429
19,1,26,67108864,134217728,67108862
19,1,27,134217728,232792560,98574832
19,2,0,1,2,0
19,2,1,2,4,0
19,2,2,4,8,0
19,2,3,8,16,0
19,2,4,16,32,0
19,2,5,32,64,0
19,2,6,64,128,0
19,2,7,128,256,0
19,2,8,256,512,0
19,2,9,512,1024,0
19,2,10,1024,2048,0
19,2,11,2048,4096,2
19,2,12,4096,8192,123
19,2,13,8192,16384,863
19,2,14,16384,32768,4414
19,2,15,32768,65536,15973
19,2,16,65536,131072,43333
19,2,17,131072,262144,104740
19,2,18,262144,524288,235152
19,2,19,524288,1048576,498412
19,2,20,1048576,2097152,1024254
19,2,21,2097152,4194304,2077916
19,2,22,4194304,8388608,4180414
19,2,23,8388608,16777216,8378631
19,2,24,16777216,33554432,16770617
19,2,25,33554432,67108864,33551420
19,2,26,67108864,134217728,67106943
19,2,27,134217728,232792560,98574821
19,3,0,1,2,0
19,3,1,2,4,0
19,3,2,4,8,0
19,3,3,8,16,0
19,3,4,16,32,0
19,3,5,32,64,0
19,3,6,64,128,0
19,3,7,128,256,0
19,3,8,256,512,0
19,3,9,512,1024,0
19,3,10,1024,2048,0
19,3,11,2048,4096,0
19,3,12,4096,8192,0
19,3,13,8192,16384,0
19,3,14,16384,32768,0
19,3,15,32768,65536,0
19,3,16,65536,131072,0
19,3,17,131072,262144,0
19,3,18,262144,524288,6
19,3,19,524288,1048576,2051
19,3,20,1048576,2097152,64139
19,3,21,2097152,4194304,571488
19,3,22,4194304,8388608,2413363
19,3,23,8388608,16777216,6660130
19,3,24,16777216,33554432,15417406
19,3,25,33554432,67108864,32807939
19,3,26,67108864,134217728,66659940
19,3,27,134217728,232792560,98564444
19,4,0,1,2,0
19,4,1,2,4,0
19,4,2,4,8,0
19,4,3,8,16,0
19,4,4,16,32,0
19,4,5,32,64,0
19,4,6,64,128,0
19,4,7,128,256,0
19,4,8,256,512,0
19,4,9,512,1024,0
19,4,10,1024,2048,0
19,4,11,2048,4096,0
19,4,12,4096,8192,0
19,4,13,8192,16384,0
19,4,14,16384,32768,0
19,4,15,32768,65536,0
19,4,16,65536,131072,0
19,4,17,131072,262144,0
19,4,18,262144,524288,0
19,4,19,524288,1048576,0
19,4,20,1048576,2097152,0
19,4,21,2097152,4194304,0
19,4,22,4194304,8388608,0
19,4,23,8388608,16777216,173
19,4,24,16777216,33554432,581739
19,4,25,33554432,67108864,11288957
19,4,26,67108864,134217728,48805866
19,4,27,134217728,232792560,96333702
19,5,0,1,2,0
19,5,1,2,4,0
19,5,2,4,8,0
19,5,3,8,16,0
