L,k,j,lo,hi,zeros_Rk_in_[lo,hi)
17,1,0,1,2,0
17,1,1,2,4,0
17,1,2,4,8,0
17,1,3,8,16,0
17,1,4,16,32,6
17,1,5,32,64,16
17,1,6,64,128,41
17,1,7,128,256,99
17,1,8,256,512,224
17,1,9,512,1024,472
17,1,10,1024,2048,981
17,1,11,2048,4096,2005
17,1,12,4096,8192,4054
17,1,13,8192,16384,8150
17,1,14,16384,32768,16348
17,1,15,32768,65536,32738
17,1,16,65536,131072,65511
17,1,17,131072,262144,131052
17,1,18,262144,524288,262131
17,1,19,524288,1048576,524278
17,1,20,1048576,2097152,1048570
17,1,21,2097152,4194304,2097149
17,1,22,4194304,8388608,4194303
17,1,23,8388608,12252240,3863632
17,2,0,1,2,0
17,2,1,2,4,0
17,2,2,4,8,0
17,2,3,8,16,0
17,2,4,16,32,0
17,2,5,32,64,0
17,2,6,64,128,0
17,2,7,128,256,0
17,2,8,256,512,0
17,2,9,512,1024,0
17,2,10,1024,2048,6
17,2,11,2048,4096,117
17,2,12,4096,8192,828
17,2,13,8192,16384,3199
17,2,14,16384,32768,10051
17,2,15,32768,65536,25715
17,2,16,65536,131072,57962
17,2,17,131072,262144,124229
17,2,18,262144,524288,256982
17,2,19,524288,1048576,520006
17,2,20,1048576,2097152,1045804
17,2,21,2097152,4194304,2095708
17,2,22,4194304,8388608,4193773
17,2,23,8388608,12252240,3863629
17,3,0,1,2,0
17,3,1,2,4,0
17,3,2,4,8,0
17,3,3,8,16,0
17,3,4,16,32,0
17,3,5,32,64,0
17,3,6,64,128,0
17,3,7,128,256,0
17,3,8,256,512,0
17,3,9,512,1024,0
17,3,10,1024,2048,0
17,3,11,2048,4096,0
17,3,12,4096,8192,0
17,3,13,8192,16384,0
17,3,14,16384,32768,0
17,3,15,32768,65536,0
17,3,16,65536,131072,28
17,3,17,131072,262144,4174
17,3,18,262144,524288,58821
17,3,19,524288,1048576,254747
17,3,20,1048576,2097152,802898
17,3,21,2097152,4194304,1941525
17,3,22,4194304,8388608,4120789
17,3,23,8388608,12252240,3862186
17,4,0,1,2,0
17,4,1,2,4,0
17,4,2,4,8,0
17,4,3,8,16,0
17,4,4,16,32,0
17,4,5,32,64,0
17,4,6,64,128,0
17,4,7,128,256,0
17,4,8,256,512,0
17,4,9,512,1024,0
17,4,10,1024,2048,0
17,4,11,2048,4096,0
17,4,12,4096,8192,0
17,4,13,8192,16384,0
17,4,14,16384,32768,0
17,4,15,32768,65536,0
17,4,16,65536,131072,0
17,4,17,131072,262144,0
17,4,18,262144,524288,0
17,4,19,524288,1048576,0
17,4,20,1048576,2097152,2129
17,4,21,2097152,4194304,329724
17,4,22,4194304,8388608,2325225
17,4,23,8388608,12252240,3702516
17,5,0,1,2,0
17,5,1,2,4,0
17,5,2,4,8,0
17,5,3,8,16,0
17,5,4,16,32,0
17,5,5,32,64,0
17,5,6,64,128,0
17,5,7,128,256,0
17,5,8,256,512,0
17,5,9,512,1024,0
17,5,10,1024,2048,0
17,5,11,2048,4096,0
17,5,12,4096,8192,0
17,5,13,8192,16384,0
17,5,14,16384,32768,0
17,5,15,32768,65536,0
17,5,16,65536,131072,0
17,5,17,131072,262144,0
17,5,18,262144,524288,0
17,5,19,524288,1048576,0
17,5,20,1048576,2097152,0
17,5,21,2097152,4194304,0
17,5,22,4194304,8388608,4583
17,5,23,8388608,12252240,1383695
17,6,0,1,2,0
17,6,1,2,4,0
17,6,2,4,8,0
17,6,3,8,16,0
17,6,4,16,32,0
17,6,5,32,64,0
17,6,6,64,128,0
17,6,7,128,256,0
17,6,8,256,512,0
17,6,9,512,1024,0
17,6,10,1024,2048,0
17,6,11,2048,4096,0
17,6,12,4096,8192,0
17,6,13,8192,16384,0
17,6,14,16384,32768,0
17,6,15,32768,65536,0
17,6,16,65536,131072,0
17,6,17,131072,262144,0
17,6,18,262144,524288,0
17,6,19,524288,1048576,0
17,6,20,1048576,2097152,0
17,6,21,2097152,4194304,0
17,6,22,4194304,8388608,0
17,6,23,8388608,12252240,1484
17,7,0,1,2,0
17,7,1,2,4,0
17,7,2,4,8,0
17,7,3,8,16,0
17,7,4,16,32,0
17,7,5,32,64,0
17,7,6,64,128,0
17,7,7,128,256,0
17,7,8,256,512,0
17,7,9,512,1024,0
17,7,10,1024,2048,0
17,7,11,2048,4096,0
17,7,12,4096,8192,0
17,7,13,8192,16384,0
17,7,14,16384,32768,0
17,7,15,32768,65536,0
17,7,16,65536,131072,0
17,7,17,131072,262144,0
17,7,18,262144,524288,0
17,7,19,524288,1048576,0
17,7,20,1048576,2097152,0
17,7,21,2097152,4194304,0
17,7,22,4194304,8388608,0
17,7,23,8388608,12252240,0
